Payment_ID,Transaction_ID,Fine_Amount,Payment_Amount,Payment_Status,Payment_Date,Due_Date,Payment_Method,Created_At
PAY200327,T100327,0,0.0,No Fine,,,,2025-11-21 20:33:24
PAY200328,T100328,0,0.0,No Fine,,,,2026-01-20 03:41:40
PAY200329,T100329,55,55.0,Paid,2026-01-12 04:02:31,2026-02-07 09:02:31,Online,2026-01-12 04:02:31
PAY200330,T100330,0,0.0,No Fine,,,,2025-12-14 18:45:48
PAY200331,T100331,70,42.13,Partial,2026-02-10 14:46:26,2026-03-07 05:46:26,Online,2026-02-10 14:46:26
PAY200332,T100332,0,0.0,No Fine,,,,2025-11-13 00:05:44
PAY200333,T100333,0,0.0,No Fine,,,,2026-02-18 08:44:53
PAY200334,T100334,0,0.0,No Fine,,,,2025-12-17 09:46:42
PAY200335,T100335,0,0.0,No Fine,,,,2025-11-13 00:32:03
PAY200336,T100336,0,0.0,No Fine,,,,2026-02-13 01:04:42
PAY200337,T100337,0,0.0,No Fine,,,,2026-02-01 15:04:35
PAY200338,T100338,0,0.0,No Fine,,,,2026-01-22 21:10:03
PAY200339,T100339,55,0.0,Unpaid,,2026-02-10 19:10:22,,2026-01-11 19:12:22
PAY200340,T100340,0,0.0,No Fine,,,,2025-12-01 04:17:14
PAY200341,T100341,0,0.0,No Fine,,,,2026-01-21 07:04:44
PAY200342,T100342,45,45.0,Paid,2026-01-03 08:11:11,2026-01-29 20:11:11,Card,2026-01-03 08:11:11
PAY200343,T100343,0,0.0,No Fine,,,,2026-01-11 19:34:51
PAY200344,T100344,0,0.0,No Fine,,,,2026-01-19 01:45:55
PAY200345,T100345,0,0.0,No Fine,,,,2025-11-09 00:12:42
PAY200346,T100346,40,0.0,Unpaid,,2025-12-10 23:01:35,,2025-11-10 23:03:35
PAY200347,T100347,65,65.0,Paid,2025-11-21 06:35:40,2025-12-13 11:35:40,Card,2025-11-21 06:35:40
PAY200348,T100348,0,0.0,No Fine,,,,2026-01-06 16:32:15
PAY200349,T100349,0,0.0,No Fine,,,,2025-12-01 09:04:31
PAY200350,T100350,50,50.0,Paid,2026-01-20 03:59:31,2026-02-13 17:59:31,Online,2026-01-20 03:59:31
PAY200351,T100351,0,0.0,No Fine,,,,2025-12-20 14:01:05
PAY200352,T100352,0,0.0,No Fine,,,,2026-01-22 18:11:44
PAY200353,T100353,0,0.0,No Fine,,,,2026-01-05 17:51:28
PAY200354,T100354,40,40.0,Paid,2025-12-03 16:03:21,2025-12-23 04:03:21,Card,2025-12-03 16:03:21
PAY200355,T100355,60,60.0,Paid,2025-12-28 19:53:35,2026-01-25 21:53:35,Card,2025-12-28 19:53:35
PAY200356,T100356,0,0.0,No Fine,,,,2026-02-06 02:42:18
PAY200357,T100357,60,60.0,Paid,2026-02-21 04:48:49,2026-03-22 18:48:49,Online,2026-02-21 04:48:49
PAY200358,T100358,0,0.0,No Fine,,,,2026-02-06 21:58:58
PAY200359,T100359,0,0.0,No Fine,,,,2026-01-01 10:15:42
PAY200360,T100360,0,0.0,No Fine,,,,2025-11-04 16:44:23
PAY200361,T100361,75,75.0,Paid,2025-12-18 01:21:59,2026-01-01 08:21:59,Card,2025-12-18 01:21:59
PAY200362,T100362,0,0.0,No Fine,,,,2025-12-11 11:27:22
PAY200363,T100363,0,0.0,No Fine,,,,2025-12-26 12:29:04
PAY200364,T100364,0,0.0,No Fine,,,,2026-02-16 19:40:02
PAY200365,T100365,0,0.0,No Fine,,,,2026-02-26 15:29:50
PAY200366,T100366,0,0.0,No Fine,,,,2026-01-01 23:00:03
PAY200367,T100367,65,65.0,Paid,2025-12-03 07:21:24,2025-12-21 14:21:24,Online,2025-12-03 07:21:24
PAY200368,T100368,0,0.0,No Fine,,,,2026-01-02 03:06:28
PAY200369,T100369,40,40.0,Paid,2025-11-09 17:44:14,2025-12-07 18:44:14,Cash,2025-11-09 17:44:14
PAY200370,T100370,0,0.0,No Fine,,,,2025-12-19 23:24:12
PAY200371,T100371,0,0.0,No Fine,,,,2025-12-25 10:41:19
PAY200372,T100372,0,0.0,No Fine,,,,2025-12-04 10:19:22
PAY200373,T100373,0,0.0,No Fine,,,,2026-02-17 11:08:12
PAY200374,T100374,0,0.0,No Fine,,,,2026-02-09 14:08:42
PAY200375,T100375,85,85.0,Paid,2026-02-05 23:36:32,2026-02-22 00:36:32,Online,2026-02-05 23:36:32
PAY200376,T100376,0,0.0,No Fine,,,,2025-11-12 00:36:45
PAY200377,T100377,0,0.0,No Fine,,,,2025-11-29 21:25:42
PAY200378,T100378,0,0.0,No Fine,,,,2025-11-03 03:04:23
PAY200379,T100379,0,0.0,No Fine,,,,2026-02-05 04:26:38
PAY200380,T100380,0,0.0,No Fine,,,,2026-01-23 13:04:30
PAY200381,T100381,0,0.0,No Fine,,,,2025-11-03 13:25:11
PAY200382,T100382,0,0.0,No Fine,,,,2025-11-30 09:27:38
PAY200383,T100383,0,0.0,No Fine,,,,2025-11-13 09:04:13
PAY200384,T100384,0,0.0,No Fine,,,,2026-02-20 12:07:17
PAY200385,T100385,0,0.0,No Fine,,,,2025-12-10 07:05:10
PAY200386,T100386,0,0.0,No Fine,,,,2025-11-22 01:40:26
PAY200387,T100387,0,0.0,No Fine,,,,2025-12-13 15:13:42
PAY200388,T100388,0,0.0,No Fine,,,,2025-12-20 20:06:49
PAY200389,T100389,0,0.0,No Fine,,,,2026-01-10 04:49:33
PAY200390,T100390,0,0.0,No Fine,,,,2026-02-02 05:35:11
PAY200391,T100391,0,0.0,No Fine,,,,2025-12-13 15:06:58
PAY200392,T100392,65,65.0,Paid,2025-11-28 09:04:55,2025-12-20 06:04:55,Online,2025-11-28 09:04:55
PAY200393,T100393,0,0.0,No Fine,,,,2026-01-13 06:38:18
PAY200394,T100394,0,0.0,No Fine,,,,2025-11-08 07:48:33
PAY200395,T100395,55,55.0,Paid,2026-02-04 17:39:06,2026-03-02 22:39:06,Online,2026-02-04 17:39:06
PAY200396,T100396,0,0.0,No Fine,,,,2025-12-26 09:19:47
PAY200397,T100397,0,0.0,No Fine,,,,2025-11-01 10:00:14
PAY200398,T100398,0,0.0,No Fine,,,,2026-02-14 11:07:27
PAY200399,T100399,0,0.0,No Fine,,,,2025-11-06 10:30:55
PAY200400,T100400,0,0.0,No Fine,,,,2026-02-24 06:48:37
PAY200401,T100401,0,0.0,No Fine,,,,2025-12-16 00:25:01
PAY200402,T100402,0,0.0,No Fine,,,,2026-01-21 23:14:34
PAY200403,T100403,0,0.0,No Fine,,,,2026-02-18 15:44:32
PAY200404,T100404,45,23.7,Partial,2026-02-05 20:32:33,2026-02-06 11:32:33,Online,2026-02-05 20:32:33
PAY200405,T100405,0,0.0,No Fine,,,,2026-02-07 00:59:30
PAY200406,T100406,0,0.0,No Fine,,,,2026-02-05 17:56:23
PAY200407,T100407,0,0.0,No Fine,,,,2025-11-01 07:46:01
PAY200408,T100408,0,0.0,No Fine,,,,2026-01-02 05:47:35
PAY200409,T100409,0,0.0,No Fine,,,,2026-01-14 07:24:30
PAY200410,T100410,55,55.0,Paid,2026-01-05 07:57:48,2026-01-19 15:57:48,Cash,2026-01-05 07:57:48
PAY200411,T100411,0,0.0,No Fine,,,,2026-01-01 03:13:27
PAY200412,T100412,85,85.0,Paid,2026-01-27 06:35:04,2026-02-20 14:35:04,Cash,2026-01-27 06:35:04
PAY200413,T100413,0,0.0,No Fine,,,,2026-01-16 22:12:07
PAY200414,T100414,0,0.0,No Fine,,,,2025-11-26 04:37:12
PAY200415,T100415,0,0.0,No Fine,,,,2026-02-08 16:57:19
PAY200416,T100416,0,0.0,No Fine,,,,2026-01-20 14:56:30
PAY200417,T100417,45,45.0,Paid,2026-02-18 21:18:33,2026-03-18 08:18:33,Online,2026-02-18 21:18:33
PAY200418,T100418,0,0.0,No Fine,,,,2025-11-06 06:44:54
PAY200419,T100419,0,0.0,No Fine,,,,2025-11-03 11:24:15
PAY200420,T100420,45,45.0,Paid,2026-01-09 11:13:42,2026-01-28 21:13:42,Card,2026-01-09 11:13:42
PAY200421,T100421,60,60.0,Paid,2025-11-17 00:05:49,2025-12-02 04:05:49,Online,2025-11-17 00:05:49
PAY200422,T100422,0,0.0,No Fine,,,,2026-02-15 03:32:35
PAY200423,T100423,0,0.0,No Fine,,,,2026-01-19 07:43:18
PAY200424,T100424,0,0.0,No Fine,,,,2025-12-25 19:21:00
PAY200425,T100425,0,0.0,No Fine,,,,2026-01-07 18:41:02
PAY200426,T100426,0,0.0,No Fine,,,,2025-12-19 04:56:51
PAY200427,T100427,65,65.0,Paid,2026-03-14 10:55:51,2026-03-15 18:55:51,Card,2026-03-14 10:55:51
PAY200428,T100428,0,0.0,No Fine,,,,2026-02-11 21:55:36
PAY200429,T100429,0,0.0,No Fine,,,,2025-11-13 06:42:37
PAY200430,T100430,50,50.0,Paid,2025-11-29 10:17:08,2025-12-17 15:17:08,Online,2025-11-29 10:17:08
PAY200431,T100431,0,0.0,No Fine,,,,2025-11-30 22:23:06
PAY200432,T100432,0,0.0,No Fine,,,,2026-01-16 02:34:24
PAY200433,T100433,0,0.0,No Fine,,,,2025-11-28 04:28:44
PAY200434,T100434,0,0.0,No Fine,,,,2026-02-17 01:42:20
PAY200435,T100435,0,0.0,No Fine,,,,2026-02-14 14:05:28
PAY200436,T100436,0,0.0,No Fine,,,,2026-01-27 06:51:33
PAY200437,T100437,0,0.0,No Fine,,,,2026-01-07 13:19:42
PAY200438,T100438,0,0.0,No Fine,,,,2025-12-17 14:09:35
PAY200439,T100439,55,55.0,Paid,2026-01-21 02:29:23,2026-02-15 04:29:23,Online,2026-01-21 02:29:23
PAY200440,T100440,0,0.0,No Fine,,,,2025-11-27 02:01:40
PAY200441,T100441,60,60.0,Paid,2025-12-25 08:22:22,2026-01-03 11:22:22,Online,2025-12-25 08:22:22
PAY200442,T100442,55,55.0,Paid,2026-02-26 03:53:46,2026-03-24 22:53:46,Online,2026-02-26 03:53:46
PAY200443,T100443,0,0.0,No Fine,,,,2026-02-28 08:40:19
PAY200444,T100444,0,0.0,No Fine,,,,2026-01-29 12:37:24
PAY200445,T100445,0,0.0,No Fine,,,,2026-01-25 13:50:37
PAY200446,T100446,0,0.0,No Fine,,,,2026-01-16 06:14:23
PAY200447,T100447,0,0.0,No Fine,,,,2026-01-25 09:36:39
PAY200448,T100448,0,0.0,No Fine,,,,2026-02-08 15:53:24
PAY200449,T100449,0,0.0,No Fine,,,,2025-12-20 18:06:53
PAY200450,T100450,0,0.0,No Fine,,,,2026-02-24 11:01:24
PAY200451,T100451,0,0.0,No Fine,,,,2025-11-24 06:53:40
PAY200452,T100452,70,0.0,Unpaid,,2026-03-28 23:03:37,,2026-02-26 23:05:37
PAY200453,T100453,0,0.0,No Fine,,,,2025-11-30 10:31:08
PAY200454,T100454,0,0.0,No Fine,,,,2026-01-21 11:54:31
PAY200455,T100455,0,0.0,No Fine,,,,2025-11-11 03:51:16
PAY200456,T100456,0,0.0,No Fine,,,,2025-12-05 18:22:57
PAY200457,T100457,0,0.0,No Fine,,,,2025-12-07 06:58:44
PAY200458,T100458,0,0.0,No Fine,,,,2026-02-28 19:35:57
PAY200459,T100459,0,0.0,No Fine,,,,2026-02-21 03:19:16
PAY200460,T100460,0,0.0,No Fine,,,,2026-01-18 05:09:27
PAY200461,T100461,0,0.0,No Fine,,,,2025-11-16 07:18:30
PAY200462,T100462,0,0.0,No Fine,,,,2025-12-11 06:06:45
PAY200463,T100463,0,0.0,No Fine,,,,2026-02-26 02:32:47
PAY200464,T100464,0,0.0,No Fine,,,,2026-01-31 01:28:43
PAY200465,T100465,0,0.0,No Fine,,,,2025-11-19 20:29:30
PAY200466,T100466,0,0.0,No Fine,,,,2025-11-30 14:50:14
PAY200467,T100467,0,0.0,No Fine,,,,2025-11-21 16:38:24
PAY200468,T100468,0,0.0,No Fine,,,,2025-11-17 19:57:28
PAY200469,T100469,0,0.0,No Fine,,,,2026-01-14 12:18:57
PAY200470,T100470,0,0.0,No Fine,,,,2025-12-31 06:23:51
PAY200471,T100471,0,0.0,No Fine,,,,2025-12-05 17:06:07
PAY200472,T100472,0,0.0,No Fine,,,,2026-02-14 23:54:32
PAY200473,T100473,85,85.0,Paid,2025-11-23 16:34:03,2025-12-23 06:34:03,Cash,2025-11-23 16:34:03
PAY200474,T100474,0,0.0,No Fine,,,,2026-02-11 12:06:28
PAY200475,T100475,0,0.0,No Fine,,,,2025-11-18 19:35:50
PAY200476,T100476,0,0.0,No Fine,,,,2025-11-22 05:53:09
PAY200477,T100477,0,0.0,No Fine,,,,2025-12-22 02:12:40
PAY200478,T100478,0,0.0,No Fine,,,,2025-12-25 00:41:07
PAY200479,T100479,0,0.0,No Fine,,,,2026-02-03 20:58:34
PAY200480,T100480,0,0.0,No Fine,,,,2025-12-17 15:19:24
PAY200481,T100481,0,0.0,No Fine,,,,2026-02-07 06:50:14
PAY200482,T100482,0,0.0,No Fine,,,,2025-12-28 07:58:32
PAY200483,T100483,0,0.0,No Fine,,,,2026-02-12 16:57:27
PAY200484,T100484,0,0.0,No Fine,,,,2025-12-13 08:49:28
PAY200485,T100485,50,50.0,Paid,2025-12-15 15:08:48,2026-01-13 20:08:48,Card,2025-12-15 15:08:48
PAY200486,T100486,75,75.0,Paid,2025-12-28 06:21:42,2026-01-02 08:21:42,Cash,2025-12-28 06:21:42
PAY200487,T100487,0,0.0,No Fine,,,,2026-01-24 05:32:33
PAY200488,T100488,0,0.0,No Fine,,,,2026-02-27 14:23:36
PAY200489,T100489,0,0.0,No Fine,,,,2025-12-13 00:26:06
PAY200490,T100490,0,0.0,No Fine,,,,2025-12-13 13:11:52
PAY200491,T100491,0,0.0,No Fine,,,,2025-11-15 03:27:22
PAY200492,T100492,0,0.0,No Fine,,,,2026-01-11 02:08:16
PAY200493,T100493,50,50.0,Paid,2025-12-12 01:55:31,2025-12-14 07:55:31,Online,2025-12-12 01:55:31
PAY200494,T100494,55,0.0,Unpaid,,2026-01-26 18:31:16,,2025-12-27 18:33:16
PAY200495,T100495,0,0.0,No Fine,,,,2025-11-08 07:14:09
PAY200496,T100496,0,0.0,No Fine,,,,2026-01-19 06:58:22
PAY200497,T100497,0,0.0,No Fine,,,,2025-12-26 02:25:31
PAY200498,T100498,0,0.0,No Fine,,,,2026-02-19 21:28:11
PAY200499,T100499,0,0.0,No Fine,,,,2026-02-09 08:32:27
PAY200500,T100500,0,0.0,No Fine,,,,2025-12-22 22:53:02
PAY200501,T100501,0,0.0,No Fine,,,,2026-02-08 01:07:54
PAY200502,T100502,0,0.0,No Fine,,,,2025-11-14 16:21:08
PAY200503,T100503,0,0.0,No Fine,,,,2026-01-24 13:01:00
PAY200504,T100504,0,0.0,No Fine,,,,2025-11-17 11:55:27
PAY200505,T100505,0,0.0,No Fine,,,,2025-12-26 17:03:14
PAY200506,T100506,0,0.0,No Fine,,,,2025-12-27 01:07:07
PAY200507,T100507,0,0.0,No Fine,,,,2025-12-23 11:18:58
PAY200508,T100508,0,0.0,No Fine,,,,2025-12-22 12:27:15
PAY200509,T100509,0,0.0,No Fine,,,,2025-11-04 19:34:13
PAY200510,T100510,0,0.0,No Fine,,,,2026-01-02 00:03:44
PAY200511,T100511,0,0.0,No Fine,,,,2026-02-21 09:55:37
PAY200512,T100512,0,0.0,No Fine,,,,2026-02-02 20:41:51
PAY200513,T100513,0,0.0,No Fine,,,,2025-12-23 13:46:30
PAY200514,T100514,0,0.0,No Fine,,,,2026-01-25 19:36:25
PAY200515,T100515,45,45.0,Paid,2026-02-06 19:32:25,2026-02-24 00:32:25,Online,2026-02-06 19:32:25
PAY200516,T100516,0,0.0,No Fine,,,,2026-02-07 09:38:59
PAY200517,T100517,0,0.0,No Fine,,,,2025-12-05 07:44:59
PAY200518,T100518,0,0.0,No Fine,,,,2025-11-26 22:58:35
PAY200519,T100519,0,0.0,No Fine,,,,2025-11-28 16:03:36
PAY200520,T100520,0,0.0,No Fine,,,,2025-11-04 02:19:30
PAY200521,T100521,0,0.0,No Fine,,,,2025-11-22 16:35:28
PAY200522,T100522,0,0.0,No Fine,,,,2025-11-14 21:13:13
PAY200523,T100523,60,60.0,Paid,2025-12-06 07:09:26,2025-12-25 07:09:26,Card,2025-12-06 07:09:26
PAY200524,T100524,0,0.0,No Fine,,,,2026-01-29 07:44:27
PAY200525,T100525,0,0.0,No Fine,,,,2025-11-01 04:07:11
PAY200526,T100526,55,55.0,Paid,2025-12-27 01:30:15,2026-01-02 06:30:15,Card,2025-12-27 01:30:15
PAY200527,T100527,0,0.0,No Fine,,,,2026-02-27 23:41:58
PAY200528,T100528,0,0.0,No Fine,,,,2025-12-27 09:11:14
PAY200529,T100529,60,60.0,Paid,2026-01-16 20:24:48,2026-01-28 19:24:48,Online,2026-01-16 20:24:48
PAY200530,T100530,70,70.0,Paid,2025-12-14 14:53:57,2026-01-06 01:53:57,Cash,2025-12-14 14:53:57
PAY200531,T100531,40,40.0,Paid,2026-02-17 06:21:34,2026-02-27 20:21:34,Online,2026-02-17 06:21:34
PAY200532,T100532,50,50.0,Paid,2026-01-26 06:42:38,2026-02-22 14:42:38,Card,2026-01-26 06:42:38
PAY200533,T100533,55,0.0,Unpaid,,2025-12-16 21:37:04,,2025-11-16 21:39:04
PAY200534,T100534,0,0.0,No Fine,,,,2025-11-08 19:31:04
PAY200535,T100535,0,0.0,No Fine,,,,2026-01-22 07:35:17
PAY200536,T100536,0,0.0,No Fine,,,,2026-01-22 16:36:52
PAY200537,T100537,45,45.0,Paid,2026-02-11 12:25:47,2026-02-25 02:25:47,Card,2026-02-11 12:25:47
PAY200538,T100538,0,0.0,No Fine,,,,2025-12-19 21:53:37
PAY200539,T100539,0,0.0,No Fine,,,,2026-02-15 00:44:15
PAY200540,T100540,0,0.0,No Fine,,,,2025-11-15 22:07:09
PAY200541,T100541,40,40.0,Paid,2026-01-28 06:20:04,2026-02-04 12:20:04,Card,2026-01-28 06:20:04
PAY200542,T100542,0,0.0,No Fine,,,,2026-01-15 02:46:43
PAY200543,T100543,0,0.0,No Fine,,,,2026-01-10 22:12:37
PAY200544,T100544,50,17.66,Partial,2026-01-23 18:13:17,2026-01-23 03:13:17,Card,2026-01-23 18:13:17
PAY200545,T100545,40,40.0,Paid,2025-11-30 23:10:54,2025-12-08 00:10:54,Online,2025-11-30 23:10:54
PAY200546,T100546,0,0.0,No Fine,,,,2025-12-11 11:01:56
PAY200547,T100547,0,0.0,No Fine,,,,2026-01-25 02:02:14
PAY200548,T100548,0,0.0,No Fine,,,,2025-12-22 12:34:59
PAY200549,T100549,0,0.0,No Fine,,,,2025-12-12 11:25:58
PAY200550,T100550,0,0.0,No Fine,,,,2026-02-06 09:59:13
PAY200551,T100551,0,0.0,No Fine,,,,2025-12-02 05:23:38
PAY200552,T100552,0,0.0,No Fine,,,,2026-01-09 09:57:09
PAY200553,T100553,0,0.0,No Fine,,,,2026-02-27 02:26:04
PAY200554,T100554,0,0.0,No Fine,,,,2026-02-27 23:03:59
PAY200555,T100555,0,0.0,No Fine,,,,2026-01-02 18:49:15
PAY200556,T100556,0,0.0,No Fine,,,,2025-11-20 11:01:25
PAY200557,T100557,0,0.0,No Fine,,,,2026-02-19 09:44:50
PAY200558,T100558,0,0.0,No Fine,,,,2026-01-26 15:20:45
PAY200559,T100559,0,0.0,No Fine,,,,2025-11-28 14:55:20
PAY200560,T100560,0,0.0,No Fine,,,,2025-12-07 00:17:10
PAY200561,T100561,0,0.0,No Fine,,,,2026-01-31 12:48:13
PAY200562,T100562,0,0.0,No Fine,,,,2025-12-23 14:35:24
PAY200563,T100563,0,0.0,No Fine,,,,2025-12-13 05:23:13
PAY200564,T100564,65,65.0,Paid,2025-12-02 06:10:29,2025-12-26 23:10:29,Online,2025-12-02 06:10:29
PAY200565,T100565,0,0.0,No Fine,,,,2026-01-17 22:42:53
PAY200566,T100566,0,0.0,No Fine,,,,2025-11-19 18:16:05
PAY200567,T100567,0,0.0,No Fine,,,,2026-02-12 17:17:22
PAY200568,T100568,0,0.0,No Fine,,,,2026-01-12 11:21:46
PAY200569,T100569,0,0.0,No Fine,,,,2026-02-20 22:33:59
PAY200570,T100570,0,0.0,No Fine,,,,2025-12-10 10:30:43
PAY200571,T100571,0,0.0,No Fine,,,,2026-01-18 09:51:38
PAY200572,T100572,0,0.0,No Fine,,,,2025-12-10 03:26:58
PAY200573,T100573,0,0.0,No Fine,,,,2025-12-27 00:42:45
PAY200574,T100574,0,0.0,No Fine,,,,2025-12-22 21:41:16
PAY200575,T100575,75,75.0,Paid,2026-01-06 10:18:19,2026-02-03 17:18:19,Online,2026-01-06 10:18:19
PAY200576,T100576,75,75.0,Paid,2026-01-26 15:52:41,2026-02-16 15:52:41,Online,2026-01-26 15:52:41
PAY200577,T100577,0,0.0,No Fine,,,,2026-01-14 13:46:38
PAY200578,T100578,75,75.0,Paid,2025-12-13 20:31:32,2025-12-22 02:31:32,Card,2025-12-13 20:31:32
PAY200579,T100579,0,0.0,No Fine,,,,2026-02-09 16:04:05
PAY200580,T100580,0,0.0,No Fine,,,,2025-12-02 01:29:02
PAY200581,T100581,65,65.0,Paid,2025-11-13 01:01:44,2025-12-05 15:01:44,Card,2025-11-13 01:01:44
PAY200582,T100582,0,0.0,No Fine,,,,2026-01-24 22:17:02
PAY200583,T100583,0,0.0,No Fine,,,,2025-11-02 23:52:01
PAY200584,T100584,0,0.0,No Fine,,,,2026-02-19 10:49:55
PAY200585,T100585,60,60.0,Paid,2025-11-07 07:56:41,2025-12-05 12:56:41,Card,2025-11-07 07:56:41
PAY200586,T100586,0,0.0,No Fine,,,,2026-02-05 22:16:54
PAY200587,T100587,0,0.0,No Fine,,,,2025-12-30 19:37:59
PAY200588,T100588,0,0.0,No Fine,,,,2026-02-07 16:00:37
PAY200589,T100589,40,40.0,Paid,2026-02-08 01:40:04,2026-02-12 01:40:04,Online,2026-02-08 01:40:04
PAY200590,T100590,65,65.0,Paid,2026-03-13 21:13:23,2026-03-30 17:13:23,Online,2026-03-13 21:13:23
PAY200591,T100591,40,40.0,Paid,2026-02-06 01:24:30,2026-03-04 13:24:30,Card,2026-02-06 01:24:30
PAY200592,T100592,0,0.0,No Fine,,,,2025-11-11 15:05:05
PAY200593,T100593,0,0.0,No Fine,,,,2025-11-27 23:00:33
PAY200594,T100594,0,0.0,No Fine,,,,2026-01-18 11:19:40
PAY200595,T100595,85,0.0,Unpaid,,2026-03-01 12:33:31,,2026-01-30 12:35:31
PAY200596,T100596,0,0.0,No Fine,,,,2025-12-04 21:22:34
PAY200597,T100597,0,0.0,No Fine,,,,2025-11-16 00:26:21
PAY200598,T100598,0,0.0,No Fine,,,,2025-12-31 23:50:43
PAY200599,T100599,55,55.0,Paid,2026-02-09 19:14:22,2026-02-12 07:14:22,Card,2026-02-09 19:14:22
PAY200600,T100600,0,0.0,No Fine,,,,2025-11-07 23:12:34
PAY200601,T100601,45,45.0,Paid,2025-11-23 12:26:42,2025-12-06 07:26:42,Cash,2025-11-23 12:26:42
PAY200602,T100602,0,0.0,No Fine,,,,2026-01-25 05:39:35
PAY200603,T100603,55,55.0,Paid,2025-12-14 17:51:14,2025-12-16 11:51:14,Online,2025-12-14 17:51:14
PAY200604,T100604,0,0.0,No Fine,,,,2025-11-10 20:32:26
PAY200605,T100605,0,0.0,No Fine,,,,2026-02-11 11:13:15
PAY200606,T100606,0,0.0,No Fine,,,,2025-12-29 19:58:40
PAY200607,T100607,45,45.0,Paid,2026-01-17 20:25:25,2026-02-07 01:25:25,Online,2026-01-17 20:25:25
PAY200608,T100608,50,50.0,Paid,2026-02-04 22:38:27,2026-03-04 15:38:27,Card,2026-02-04 22:38:27
PAY200609,T100609,0,0.0,No Fine,,,,2026-02-17 22:46:46
PAY200610,T100610,0,0.0,No Fine,,,,2026-02-28 11:04:34
PAY200611,T100611,0,0.0,No Fine,,,,2025-11-02 10:40:44
PAY200612,T100612,70,70.0,Paid,2026-01-19 15:53:31,2026-01-29 18:53:31,Online,2026-01-19 15:53:31
PAY200613,T100613,0,0.0,No Fine,,,,2025-11-09 21:46:13
PAY200614,T100614,0,0.0,No Fine,,,,2026-01-27 10:22:06
PAY200615,T100615,60,60.0,Paid,2026-01-04 00:34:13,2026-01-27 09:34:13,Online,2026-01-04 00:34:13
PAY200616,T100616,0,0.0,No Fine,,,,2025-11-05 18:48:43
PAY200617,T100617,0,0.0,No Fine,,,,2026-01-19 16:58:26
PAY200618,T100618,0,0.0,No Fine,,,,2026-02-04 12:00:58
PAY200619,T100619,0,0.0,No Fine,,,,2026-01-10 04:15:08
PAY200620,T100620,0,0.0,No Fine,,,,2026-01-13 18:39:02
PAY200621,T100621,0,0.0,No Fine,,,,2026-02-10 19:19:39
PAY200622,T100622,0,0.0,No Fine,,,,2026-02-01 08:11:20
PAY200623,T100623,0,0.0,No Fine,,,,2025-12-10 11:10:00
PAY200624,T100624,0,0.0,No Fine,,,,2026-01-18 18:48:25
PAY200625,T100625,0,0.0,No Fine,,,,2025-12-27 18:30:10
PAY200626,T100626,0,0.0,No Fine,,,,2025-11-08 05:36:43
PAY200627,T100627,0,0.0,No Fine,,,,2026-02-20 17:31:36
PAY200628,T100628,60,60.0,Paid,2026-01-07 04:50:17,2026-02-03 14:50:17,Cash,2026-01-07 04:50:17
PAY200629,T100629,0,0.0,No Fine,,,,2026-02-20 17:56:32
PAY200630,T100630,0,0.0,No Fine,,,,2025-11-24 20:44:10
PAY200631,T100631,0,0.0,No Fine,,,,2025-12-19 16:25:55
PAY200632,T100632,0,0.0,No Fine,,,,2026-02-09 14:56:30
PAY200633,T100633,70,70.0,Paid,2025-12-28 05:01:09,2026-01-13 13:01:09,Online,2025-12-28 05:01:09
PAY200634,T100634,0,0.0,No Fine,,,,2026-02-07 03:02:34
PAY200635,T100635,0,0.0,No Fine,,,,2025-12-13 14:43:43
PAY200636,T100636,0,0.0,No Fine,,,,2026-02-15 11:11:57
PAY200637,T100637,0,0.0,No Fine,,,,2025-12-09 16:33:09
PAY200638,T100638,0,0.0,No Fine,,,,2025-11-28 03:55:04
PAY200639,T100639,65,65.0,Paid,2026-01-03 16:49:56,2026-01-18 21:49:56,Online,2026-01-03 16:49:56
PAY200640,T100640,0,0.0,No Fine,,,,2026-02-28 01:49:04
PAY200641,T100641,0,0.0,No Fine,,,,2026-01-31 07:16:06
PAY200642,T100642,0,0.0,No Fine,,,,2025-12-12 06:13:25
PAY200643,T100643,0,0.0,No Fine,,,,2026-01-28 17:06:24
PAY200644,T100644,0,0.0,No Fine,,,,2026-01-19 10:15:23
PAY200645,T100645,0,0.0,No Fine,,,,2026-02-17 17:20:43
PAY200646,T100646,0,0.0,No Fine,,,,2025-12-07 03:54:30
PAY200647,T100647,70,70.0,Paid,2025-12-11 02:06:45,2025-12-26 13:06:45,Online,2025-12-11 02:06:45
PAY200648,T100648,0,0.0,No Fine,,,,2026-02-05 01:55:28
PAY200649,T100649,0,0.0,No Fine,,,,2026-01-14 00:42:58
PAY200650,T100650,0,0.0,No Fine,,,,2026-01-21 21:41:57
PAY200651,T100651,0,0.0,No Fine,,,,2026-01-05 17:58:11
PAY200652,T100652,0,0.0,No Fine,,,,2026-01-15 03:22:47
PAY200653,T100653,40,0.0,Unpaid,,2026-03-04 09:45:07,,2026-02-02 09:47:07
PAY200654,T100654,0,0.0,No Fine,,,,2026-01-31 12:41:55
PAY200655,T100655,0,0.0,No Fine,,,,2026-01-29 03:33:39
PAY200656,T100656,0,0.0,No Fine,,,,2026-02-26 10:45:10
PAY200657,T100657,0,0.0,No Fine,,,,2025-12-02 13:28:20
PAY200658,T100658,50,50.0,Paid,2025-11-07 11:08:15,2025-12-05 23:08:15,Online,2025-11-07 11:08:15
