Transaction_ID,Vehicle_ID,Permit_ID,Parking_Space_ID,Zone_ID,Zone_Name,Zone_Type,Event_Time,System_Time_Stamp,Permit_Start_Time,Permit_End_Time,Permit_Status,Occupancy_Status,Violation_Type,Violation_Status,Fine_Amount,Created_At,Updated_At
T100109,V94259,P52932,S2473,Z007,Student Housing,Campus,2025-12-09 07:28:17,2025-12-09 07:28:54,2025-11-26 00:28:17,2025-12-30 06:28:17,Active,Occupied,Improper Parking,Paid,55,2025-12-09 07:06:17,2025-12-09 07:28:54
T100110,V70142,P40410,S7468,Z008,Old Town,Mixed Use,2025-11-23 05:28:19,2025-11-23 05:30:14,2025-11-09 13:28:19,2025-12-19 17:28:19,Active,Occupied,,Closed,0,2025-11-23 04:00:19,2025-11-23 05:30:14
T100111,V28726,P66625,S3839,Z007,Student Housing,Campus,2025-12-27 05:10:21,2025-12-27 05:11:31,2025-12-20 19:10:21,2026-01-20 11:10:21,Active,Occupied,,Closed,0,2025-12-27 04:46:21,2025-12-27 05:11:31
T100112,V44718,P70725,S4955,Z008,Old Town,Mixed Use,2025-11-24 06:17:07,2025-11-24 06:18:05,2025-11-12 21:17:07,2025-12-19 02:17:07,Active,Vacant,No Permit,Paid,60,2025-11-24 04:39:07,2025-11-24 06:18:05
T100113,V28301,P58908,S3204,Z006,Civic Center,Commercial,2025-12-07 02:55:49,2025-12-07 02:58:25,2025-11-23 21:55:49,2026-01-09 04:55:49,Active,Occupied,,Closed,0,2025-12-07 01:26:49,2025-12-07 02:58:25
T100114,V42325,P98540,S7597,Z007,Student Housing,Campus,2025-12-24 12:26:22,2025-12-24 12:27:23,2025-12-15 01:26:22,2025-12-31 18:26:22,Active,Vacant,Loading Zone Misuse,Paid,65,2025-12-24 11:21:22,2025-12-24 12:27:23
T100115,V83579,P68654,S9730,Z004,Transit Hub,Commercial,2026-02-24 14:51:03,2026-02-24 14:53:09,2026-01-30 04:51:03,2026-04-06 06:51:03,Active,Occupied,,Closed,0,2026-02-24 13:44:03,2026-02-24 14:53:09
T100116,V80644,P99108,S7853,Z001,Downtown Core,Commercial,2025-11-11 00:59:56,2025-11-11 01:01:19,2025-10-23 10:59:56,2025-11-19 10:59:56,Active,Occupied,,Closed,0,2025-11-11 00:52:56,2025-11-11 01:01:19
T100117,V44438,P73446,S3334,Z006,Civic Center,Commercial,2025-12-26 02:27:48,2025-12-26 02:28:05,2025-12-13 09:27:48,2026-01-09 09:27:48,Active,Occupied,,Closed,0,2025-12-26 01:23:48,2025-12-26 02:28:05
T100118,V86622,P75235,S7020,Z008,Old Town,Mixed Use,2025-11-26 12:04:53,2025-11-26 12:05:25,2025-10-31 08:04:53,2025-12-12 14:04:53,Active,Occupied,,Closed,0,2025-11-26 10:09:53,2025-11-26 12:05:25
T100119,V66155,P68232,S2465,Z005,Riverfront,Mixed Use,2025-12-29 01:18:15,2025-12-29 01:19:44,2025-12-21 00:18:15,2026-02-03 13:18:15,Active,Occupied,Overtime Parking,Issued,40,2025-12-29 01:00:15,2025-12-29 01:19:44
T100120,V86484,P37875,S4157,Z008,Old Town,Mixed Use,2026-02-27 02:27:19,2026-02-27 02:29:25,2026-02-13 19:27:19,2026-03-28 17:27:19,Active,Occupied,,Closed,0,2026-02-27 01:53:19,2026-02-27 02:29:25
T100121,V62350,P42858,S8665,Z005,Riverfront,Mixed Use,2026-02-04 06:27:05,2026-02-04 06:27:31,2025-12-24 06:27:05,2026-01-31 19:27:05,Expired,Occupied,,Closed,0,2026-02-04 05:21:05,2026-02-04 06:27:31
T100122,V57447,P27049,S8813,Z002,Campus East,Campus,2025-12-26 13:26:12,2025-12-26 13:26:37,2025-11-02 13:26:12,2025-12-25 21:26:12,Expired,Occupied,,Closed,0,2025-12-26 13:05:12,2025-12-26 13:26:37
T100123,V38746,P60856,S3337,Z007,Student Housing,Campus,2025-12-17 16:02:40,2025-12-17 16:03:17,2025-10-19 16:02:40,2025-12-15 04:02:40,Expired,Occupied,,Closed,0,2025-12-17 15:13:40,2025-12-17 16:03:17
T100124,V28131,P53883,S8765,Z005,Riverfront,Mixed Use,2025-11-04 07:08:10,2025-11-04 07:10:03,2025-10-06 09:08:10,2025-12-19 01:08:10,Active,Occupied,Expired Meter,Paid,45,2025-11-04 05:57:10,2025-11-04 07:10:03
T100125,V76784,P79734,S7490,Z008,Old Town,Mixed Use,2026-01-27 05:14:07,2026-01-27 05:15:58,2025-11-27 05:14:07,2026-01-24 20:14:07,Expired,Occupied,,Closed,0,2026-01-27 04:46:07,2026-01-27 05:15:58
T100126,V74686,P73190,S1071,Z002,Campus East,Campus,2026-02-01 06:29:08,2026-02-01 06:30:28,2026-01-02 06:29:08,2026-01-31 01:29:08,Expired,Occupied,Restricted Zone,Appealed,75,2026-02-01 05:57:08,2026-02-01 06:30:28
T100127,V21915,P52293,S6820,Z001,Downtown Core,Commercial,2025-11-11 05:47:59,2025-11-11 05:48:53,2025-10-19 05:47:59,2025-12-18 17:47:59,Active,Occupied,Overtime Parking,Paid,50,2025-11-11 04:33:59,2025-11-11 05:48:53
T100128,V16175,P16303,S6922,Z004,Transit Hub,Commercial,2026-02-12 20:39:23,2026-02-12 20:41:24,2026-02-03 06:39:23,2026-03-08 19:39:23,Active,Occupied,No Permit,Paid,70,2026-02-12 19:05:23,2026-02-12 20:41:24
T100129,V24371,P37107,S6856,Z004,Transit Hub,Commercial,2026-01-26 05:35:28,2026-01-26 05:39:07,2026-01-06 18:35:28,2026-01-29 11:35:28,Active,Occupied,,Closed,0,2026-01-26 04:11:28,2026-01-26 05:39:07
T100130,V30033,P97243,S1182,Z004,Transit Hub,Commercial,2025-11-25 05:12:45,2025-11-25 05:15:36,2025-10-25 11:12:45,2025-12-17 04:12:45,Active,Occupied,,Closed,0,2025-11-25 04:11:45,2025-11-25 05:15:36
T100131,V92240,P19122,S9404,Z005,Riverfront,Mixed Use,2026-01-12 09:44:33,2026-01-12 09:48:22,2025-11-02 09:44:33,2026-01-11 12:44:33,Expired,Occupied,,Closed,0,2026-01-12 08:47:33,2026-01-12 09:48:22
T100132,V30969,P11189,S5617,Z001,Downtown Core,Commercial,2026-01-11 02:44:02,2026-01-11 02:45:57,2025-12-11 04:44:02,2026-02-21 02:44:02,Active,Occupied,,Closed,0,2026-01-11 01:54:02,2026-01-11 02:45:57
T100133,V99192,P49263,S9477,Z005,Riverfront,Mixed Use,2026-02-25 21:12:22,2026-02-25 21:13:03,2026-01-30 10:12:22,2026-03-14 05:12:22,Active,Occupied,,Closed,0,2026-02-25 19:36:22,2026-02-25 21:13:03
T100134,V65333,P94810,S4380,Z007,Student Housing,Campus,2026-02-28 13:55:11,2026-02-28 13:58:25,2026-02-14 09:55:11,2026-03-25 02:55:11,Active,Occupied,,Closed,0,2026-02-28 12:50:11,2026-02-28 13:58:25
T100135,V88172,P87370,S2762,Z005,Riverfront,Mixed Use,2025-12-28 19:13:02,2025-12-28 19:14:39,2025-12-08 19:13:02,2026-01-04 11:13:02,Active,Occupied,,Closed,0,2025-12-28 19:06:02,2025-12-28 19:14:39
T100136,V18326,P67357,S1245,Z001,Downtown Core,Commercial,2025-12-15 16:00:44,2025-12-15 16:01:30,2025-11-24 18:00:44,2026-01-29 23:00:44,Active,Occupied,,Closed,0,2025-12-15 15:30:44,2025-12-15 16:01:30
T100137,V60432,P88546,S4546,Z001,Downtown Core,Commercial,2026-02-13 03:14:07,2026-02-13 03:14:44,2025-12-21 03:14:07,2026-02-09 15:14:07,Expired,Occupied,,Closed,0,2026-02-13 02:42:07,2026-02-13 03:14:44
T100138,V60019,P22078,S5357,Z007,Student Housing,Campus,2025-12-13 09:40:43,2025-12-13 09:41:17,2025-12-06 06:40:43,2025-12-31 23:40:43,Active,Occupied,Restricted Zone,Paid,75,2025-12-13 09:03:43,2025-12-13 09:41:17
T100139,V88104,P43654,S6075,Z001,Downtown Core,Commercial,2026-02-11 09:50:34,2026-02-11 09:51:04,2025-11-22 09:50:34,2026-02-09 15:50:34,Expired,Occupied,Loading Zone Misuse,Paid,75,2026-02-11 09:41:34,2026-02-11 09:51:04
T100140,V71348,P10132,S7714,Z008,Old Town,Mixed Use,2025-12-31 18:40:25,2025-12-31 18:41:31,2025-12-12 19:40:25,2026-01-13 19:40:25,Active,Occupied,,Closed,0,2025-12-31 18:10:25,2025-12-31 18:41:31
T100141,V79352,P71644,S5368,Z001,Downtown Core,Commercial,2026-02-23 12:18:45,2026-02-23 12:21:19,2026-01-29 17:18:45,2026-03-27 18:18:45,Active,Occupied,Expired Meter,Paid,55,2026-02-23 11:09:45,2026-02-23 12:21:19
T100142,V42953,P72571,S4528,Z004,Transit Hub,Commercial,2025-11-06 02:46:12,2025-11-06 02:50:06,2025-10-21 12:46:12,2025-12-05 04:46:12,Active,Occupied,,Closed,0,2025-11-06 02:30:12,2025-11-06 02:50:06
T100143,V82512,P19832,S1941,Z008,Old Town,Mixed Use,2025-11-11 10:31:06,2025-11-11 10:31:43,2025-08-15 10:31:06,2025-11-09 04:31:06,Expired,Occupied,,Closed,0,2025-11-11 09:44:06,2025-11-11 10:31:43
T100144,V11504,P92516,S8383,Z008,Old Town,Mixed Use,2026-02-16 14:18:17,2026-02-16 14:20:22,2026-02-15 01:18:17,2026-03-14 14:18:17,Active,Occupied,Improper Parking,Paid,55,2026-02-16 13:41:17,2026-02-16 14:20:22
T100145,V99166,P99879,S5622,Z007,Student Housing,Campus,2026-01-19 16:53:01,2026-01-19 16:54:05,2026-01-10 15:53:01,2026-03-05 18:53:01,Active,Vacant,No Permit,Paid,60,2026-01-19 16:02:01,2026-01-19 16:54:05
T100146,V25014,P92280,S9224,Z003,Residential North,Residential,2025-11-15 02:48:43,2025-11-15 02:51:59,2025-11-02 03:48:43,2025-12-27 11:48:43,Active,Occupied,,Closed,0,2025-11-15 02:16:43,2025-11-15 02:51:59
T100147,V99353,P33898,S3851,Z003,Residential North,Residential,2025-11-18 21:42:51,2025-11-18 21:43:17,2025-09-14 21:42:51,2025-11-15 01:42:51,Expired,Vacant,,Closed,0,2025-11-18 21:19:51,2025-11-18 21:43:17
T100148,V80381,P76847,S1774,Z001,Downtown Core,Commercial,2026-01-02 18:55:30,2026-01-02 18:59:10,2025-12-17 17:55:30,2026-01-25 20:55:30,Active,Occupied,,Closed,0,2026-01-02 18:16:30,2026-01-02 18:59:10
T100149,V44973,P13911,S8772,Z008,Old Town,Mixed Use,2025-11-14 11:36:59,2025-11-14 11:38:43,2025-10-19 03:36:59,2025-12-05 02:36:59,Active,Occupied,,Closed,0,2025-11-14 09:48:59,2025-11-14 11:38:43
T100150,V94012,P64124,S7644,Z003,Residential North,Residential,2026-01-19 21:01:22,2026-01-19 21:02:07,2026-01-08 22:01:22,2026-01-30 15:01:22,Active,Occupied,,Closed,0,2026-01-19 20:49:22,2026-01-19 21:02:07
T100151,V54587,P21185,S9230,Z003,Residential North,Residential,2025-12-27 10:30:46,2025-12-27 10:34:37,2025-12-17 03:30:46,2026-01-29 14:30:46,Active,Occupied,,Closed,0,2025-12-27 10:03:46,2025-12-27 10:34:37
T100152,V24621,P96554,S2219,Z001,Downtown Core,Commercial,2026-01-03 05:51:56,2026-01-03 05:55:21,2025-10-06 05:51:56,2026-01-02 06:51:56,Expired,Occupied,,Closed,0,2026-01-03 03:54:56,2026-01-03 05:55:21
T100153,V48469,P85552,S3376,Z003,Residential North,Residential,2025-11-26 06:32:24,2025-11-26 06:35:03,2025-09-20 06:32:24,2025-11-23 01:32:24,Expired,Occupied,,Closed,0,2025-11-26 04:55:24,2025-11-26 06:35:03
T100154,V66985,P88162,S8678,Z005,Riverfront,Mixed Use,2025-11-06 11:57:41,2025-11-06 12:00:31,2025-10-07 06:57:41,2025-12-04 07:57:41,Active,Occupied,,Closed,0,2025-11-06 11:22:41,2025-11-06 12:00:31
T100155,V30730,P14617,S9398,Z002,Campus East,Campus,2026-02-07 23:04:25,2026-02-07 23:06:57,2025-12-11 23:04:25,2026-02-07 07:04:25,Expired,Occupied,,Closed,0,2026-02-07 21:21:25,2026-02-07 23:06:57
T100156,V69470,P73094,S9210,Z007,Student Housing,Campus,2025-12-08 12:29:38,2025-12-08 12:32:33,2025-11-18 18:29:38,2025-12-17 08:29:38,Active,Occupied,,Closed,0,2025-12-08 10:47:38,2025-12-08 12:32:33
T100157,V10425,P44629,S9459,Z002,Campus East,Campus,2026-01-05 18:51:03,2026-01-05 18:53:29,2025-12-10 16:51:03,2026-02-19 11:51:03,Active,Occupied,,Closed,0,2026-01-05 17:44:03,2026-01-05 18:53:29
T100158,V44522,P61685,S1005,Z001,Downtown Core,Commercial,2026-02-19 02:05:23,2026-02-19 02:07:00,2025-12-20 02:05:23,2026-02-18 05:05:23,Expired,Occupied,,Closed,0,2026-02-19 00:10:23,2026-02-19 02:07:00
T100159,V75612,P61516,S2110,Z004,Transit Hub,Commercial,2025-11-03 10:51:54,2025-11-03 10:52:26,2025-10-30 04:51:54,2025-11-07 13:51:54,Active,Vacant,,Closed,0,2025-11-03 10:00:54,2025-11-03 10:52:26
T100160,V33416,P64041,S3940,Z007,Student Housing,Campus,2026-02-10 18:00:24,2026-02-10 18:02:21,2026-01-27 00:00:24,2026-03-12 19:00:24,Active,Occupied,,Closed,0,2026-02-10 17:55:24,2026-02-10 18:02:21
T100161,V76542,P89199,S3407,Z001,Downtown Core,Commercial,2026-02-03 09:08:35,2026-02-03 09:08:48,2026-01-17 11:08:35,2026-03-18 18:08:35,Active,Occupied,,Closed,0,2026-02-03 07:28:35,2026-02-03 09:08:48
T100162,V23947,P75213,S7643,Z008,Old Town,Mixed Use,2026-02-28 23:10:11,2026-02-28 23:12:54,2026-02-04 20:10:11,2026-03-20 07:10:11,Active,Occupied,,Closed,0,2026-02-28 21:29:11,2026-02-28 23:12:54
T100163,V91959,P97622,S6786,Z004,Transit Hub,Commercial,2026-02-09 07:24:34,2026-02-09 07:25:59,2026-01-26 10:24:34,2026-03-01 19:24:34,Active,Occupied,,Closed,0,2026-02-09 06:46:34,2026-02-09 07:25:59
T100164,V49117,P45776,S2447,Z002,Campus East,Campus,2026-01-11 12:08:19,2026-01-11 12:10:34,2026-01-04 18:08:19,2026-01-26 17:08:19,Active,Occupied,Overtime Parking,Appealed,40,2026-01-11 10:24:19,2026-01-11 12:10:34
T100165,V93748,P72202,S1834,Z001,Downtown Core,Commercial,2025-11-10 20:26:23,2025-11-10 20:28:39,2025-10-05 20:26:23,2025-11-07 16:26:23,Expired,Occupied,,Closed,0,2025-11-10 19:36:23,2025-11-10 20:28:39
T100166,V76540,P29865,S7876,Z008,Old Town,Mixed Use,2025-12-01 11:06:06,2025-12-01 11:06:43,2025-11-22 05:06:06,2026-01-08 23:06:06,Active,Occupied,,Closed,0,2025-12-01 10:08:06,2025-12-01 11:06:43
T100167,V89818,P21809,S3783,Z007,Student Housing,Campus,2025-11-14 22:27:28,2025-11-14 22:27:46,2025-10-26 17:27:28,2025-12-27 17:27:28,Active,Occupied,,Closed,0,2025-11-14 22:18:28,2025-11-14 22:27:46
T100168,V36071,P70222,S5985,Z007,Student Housing,Campus,2025-11-23 23:18:43,2025-11-23 23:22:18,2025-09-16 23:18:43,2025-11-22 22:18:43,Expired,Occupied,,Closed,0,2025-11-23 22:54:43,2025-11-23 23:22:18
T100169,V30032,P25690,S5953,Z006,Civic Center,Commercial,2025-11-10 07:26:45,2025-11-10 07:30:43,2025-11-04 16:26:45,2025-12-12 03:26:45,Active,Occupied,,Closed,0,2025-11-10 06:33:45,2025-11-10 07:30:43
T100170,V59009,P32318,S3334,Z008,Old Town,Mixed Use,2026-02-26 02:43:55,2026-02-26 02:44:45,2026-02-22 19:43:55,2026-03-10 06:43:55,Active,Occupied,,Closed,0,2026-02-26 01:12:55,2026-02-26 02:44:45
T100171,V31174,P47988,S1426,Z005,Riverfront,Mixed Use,2025-11-09 02:17:32,2025-11-09 02:20:07,2025-10-15 21:17:32,2025-11-13 15:17:32,Active,Occupied,,Closed,0,2025-11-09 00:50:32,2025-11-09 02:20:07
T100172,V80697,P40181,S7066,Z003,Residential North,Residential,2026-02-20 11:02:19,2026-02-20 11:02:51,2026-02-01 14:02:19,2026-03-30 13:02:19,Active,Occupied,,Closed,0,2026-02-20 09:26:19,2026-02-20 11:02:51
T100173,V79514,P58267,S3840,Z004,Transit Hub,Commercial,2026-02-18 22:46:29,2026-02-18 22:49:59,2026-02-01 08:46:29,2026-02-25 06:46:29,Active,Occupied,,Closed,0,2026-02-18 21:51:29,2026-02-18 22:49:59
T100174,V10074,P61124,S1360,Z008,Old Town,Mixed Use,2025-12-17 23:02:53,2025-12-17 23:04:22,2025-12-07 11:02:53,2026-01-25 22:02:53,Active,Occupied,,Closed,0,2025-12-17 22:55:53,2025-12-17 23:04:22
T100175,V88504,P65469,S4292,Z006,Civic Center,Commercial,2026-02-27 18:18:48,2026-02-27 18:22:47,2025-12-31 18:18:48,2026-02-24 23:18:48,Expired,Vacant,Expired Meter,Paid,55,2026-02-27 17:48:48,2026-02-27 18:22:47
T100176,V52487,P75595,S1612,Z003,Residential North,Residential,2025-11-27 02:04:20,2025-11-27 02:04:44,2025-10-29 02:04:20,2025-12-06 02:04:20,Suspended,Occupied,,Closed,0,2025-11-27 00:26:20,2025-11-27 02:04:44
T100177,V74042,P96040,S7913,Z003,Residential North,Residential,2025-11-26 18:31:29,2025-11-26 18:31:35,2025-09-20 18:31:29,2025-11-26 02:31:29,Expired,Occupied,,Closed,0,2025-11-26 17:20:29,2025-11-26 18:31:35
T100178,V12552,P42110,S6526,Z001,Downtown Core,Commercial,2025-12-30 17:59:43,2025-12-30 18:00:49,2025-12-16 08:59:43,2026-01-01 13:59:43,Active,Occupied,,Closed,0,2025-12-30 17:58:43,2025-12-30 18:00:49
T100179,V24662,P16608,S8968,Z003,Residential North,Residential,2026-01-17 04:35:11,2026-01-17 04:38:49,2025-12-30 17:35:11,2026-01-28 12:35:11,Active,Occupied,,Closed,0,2026-01-17 04:21:11,2026-01-17 04:38:49
T100180,V57576,P38576,S2673,Z005,Riverfront,Mixed Use,2025-12-10 00:38:41,2025-12-10 00:39:07,2025-10-09 00:38:41,2025-12-09 07:38:41,Expired,Occupied,,Closed,0,2025-12-10 00:16:41,2025-12-10 00:39:07
T100181,V50306,P30137,S3375,Z007,Student Housing,Campus,2025-12-22 13:33:05,2025-12-22 13:35:30,2025-11-29 02:33:05,2026-01-09 17:33:05,Active,Occupied,,Closed,0,2025-12-22 11:53:05,2025-12-22 13:35:30
T100182,V41385,P55647,S9168,Z006,Civic Center,Commercial,2025-11-03 03:51:26,2025-11-03 03:53:09,2025-10-28 10:51:26,2025-11-22 20:51:26,Active,Occupied,Expired Meter,Issued,55,2025-11-03 03:16:26,2025-11-03 03:53:09
T100183,V17592,P35850,S6804,Z003,Residential North,Residential,2025-11-09 21:04:31,2025-11-09 21:08:27,2025-11-01 13:04:31,2025-12-16 19:04:31,Active,Occupied,,Closed,0,2025-11-09 20:03:31,2025-11-09 21:08:27
T100184,V41571,P60706,S4398,Z001,Downtown Core,Commercial,2025-11-11 18:27:44,2025-11-11 18:30:42,2025-11-11 07:27:44,2025-11-25 22:27:44,Active,Occupied,,Closed,0,2025-11-11 16:33:44,2025-11-11 18:30:42
T100185,V84364,P85080,S4583,Z005,Riverfront,Mixed Use,2026-01-14 12:45:52,2026-01-14 12:48:44,2025-12-16 14:45:52,2026-02-18 09:45:52,Active,Occupied,Restricted Zone,Paid,75,2026-01-14 11:34:52,2026-01-14 12:48:44
T100186,V20322,P58721,S5728,Z002,Campus East,Campus,2025-11-08 03:39:04,2025-11-08 03:42:36,2025-10-11 09:39:04,2025-12-02 05:39:04,Active,Occupied,,Closed,0,2025-11-08 03:30:04,2025-11-08 03:42:36
T100187,V21226,P28927,S9289,Z007,Student Housing,Campus,2026-02-23 11:36:01,2026-02-23 11:39:31,2026-02-06 16:36:01,2026-03-15 02:36:01,Active,Occupied,,Closed,0,2026-02-23 11:10:01,2026-02-23 11:39:31
T100188,V73699,P57501,S1327,Z007,Student Housing,Campus,2025-12-30 00:07:42,2025-12-30 00:11:23,2025-11-29 13:07:42,2026-02-12 12:07:42,Active,Occupied,,Closed,0,2025-12-29 22:45:42,2025-12-30 00:11:23
T100189,V19071,P52719,S1315,Z006,Civic Center,Commercial,2025-12-10 23:57:17,2025-12-10 23:58:18,2025-11-12 21:57:17,2025-12-21 20:57:17,Active,Occupied,,Closed,0,2025-12-10 23:05:17,2025-12-10 23:58:18
T100190,V79822,P79732,S2214,Z007,Student Housing,Campus,2026-01-21 20:27:08,2026-01-21 20:31:04,2025-11-29 20:27:08,2026-01-21 02:27:08,Expired,Occupied,,Closed,0,2026-01-21 18:44:08,2026-01-21 20:31:04
T100191,V26483,P68391,S4216,Z003,Residential North,Residential,2025-12-10 12:00:18,2025-12-10 12:03:23,2025-11-18 12:00:18,2025-12-11 12:00:18,Suspended,Occupied,,Closed,0,2025-12-10 11:38:18,2025-12-10 12:03:23
T100192,V26828,P59775,S8165,Z001,Downtown Core,Commercial,2025-11-27 22:41:47,2025-11-27 22:43:59,2025-11-22 20:41:47,2026-01-05 00:41:47,Active,Vacant,,Closed,0,2025-11-27 21:47:47,2025-11-27 22:43:59
T100193,V96474,P74175,S1921,Z007,Student Housing,Campus,2026-01-01 18:32:30,2026-01-01 18:35:16,2025-12-29 17:32:30,2026-01-29 10:32:30,Active,Occupied,,Closed,0,2026-01-01 16:53:30,2026-01-01 18:35:16
T100194,V72296,P37116,S6054,Z007,Student Housing,Campus,2025-11-25 14:40:47,2025-11-25 14:44:14,2025-11-07 12:40:47,2025-12-16 20:40:47,Active,Occupied,,Closed,0,2025-11-25 12:59:47,2025-11-25 14:44:14
T100195,V82063,P51966,S5827,Z002,Campus East,Campus,2026-02-16 09:22:21,2026-02-16 09:23:48,2026-02-06 13:22:21,2026-04-01 22:22:21,Active,Occupied,,Closed,0,2026-02-16 08:39:21,2026-02-16 09:23:48
T100196,V31643,P11378,S9116,Z002,Campus East,Campus,2025-11-01 11:23:00,2025-11-01 11:24:26,2025-10-23 08:23:00,2025-12-11 19:23:00,Active,Occupied,,Closed,0,2025-11-01 10:16:00,2025-11-01 11:24:26
T100197,V44741,P72200,S5239,Z004,Transit Hub,Commercial,2026-02-28 04:33:40,2026-02-28 04:37:11,2026-02-19 22:33:40,2026-04-13 22:33:40,Active,Occupied,,Closed,0,2026-02-28 03:30:40,2026-02-28 04:37:11
T100198,V79163,P83431,S3120,Z005,Riverfront,Mixed Use,2025-12-23 21:56:58,2025-12-23 21:59:41,2025-10-23 21:56:58,2025-12-21 03:56:58,Expired,Occupied,No Permit,Issued,60,2025-12-23 21:26:58,2025-12-23 21:59:41
T100199,V89507,P22270,S2967,Z003,Residential North,Residential,2026-02-25 03:59:21,2026-02-25 04:00:13,2025-12-01 03:59:21,2026-02-24 04:59:21,Expired,Occupied,,Closed,0,2026-02-25 02:45:21,2026-02-25 04:00:13
T100200,V65461,P17259,S5529,Z007,Student Housing,Campus,2026-02-14 10:22:12,2026-02-14 10:23:28,2026-01-20 03:22:12,2026-02-26 21:22:12,Active,Occupied,,Closed,0,2026-02-14 09:13:12,2026-02-14 10:23:28
T100201,V37760,P96663,S3889,Z008,Old Town,Mixed Use,2025-11-30 09:57:42,2025-11-30 09:58:06,2025-11-28 22:57:42,2025-12-06 06:57:42,Active,Occupied,,Closed,0,2025-11-30 08:08:42,2025-11-30 09:58:06
T100202,V80686,P75433,S6513,Z007,Student Housing,Campus,2025-12-08 15:52:39,2025-12-08 15:55:03,2025-11-21 18:52:39,2026-01-02 10:52:39,Active,Occupied,,Closed,0,2025-12-08 14:20:39,2025-12-08 15:55:03
T100203,V36365,P33050,S5301,Z001,Downtown Core,Commercial,2026-02-04 20:37:37,2026-02-04 20:39:31,2026-01-10 06:37:37,2026-02-15 05:37:37,Active,Occupied,,Closed,0,2026-02-04 19:56:37,2026-02-04 20:39:31
T100204,V50857,P78497,S9784,Z004,Transit Hub,Commercial,2025-12-09 20:28:11,2025-12-09 20:31:03,2025-11-12 13:28:11,2026-01-22 07:28:11,Active,Occupied,No Permit,Paid,70,2025-12-09 20:07:11,2025-12-09 20:31:03
T100205,V62296,P39359,S3974,Z005,Riverfront,Mixed Use,2025-12-26 16:39:20,2025-12-26 16:39:44,2025-12-01 00:39:20,2026-02-09 08:39:20,Active,Occupied,,Closed,0,2025-12-26 15:37:20,2025-12-26 16:39:44
T100206,V98039,P95519,S8432,Z008,Old Town,Mixed Use,2025-12-04 06:18:57,2025-12-04 06:19:26,2025-11-29 14:18:57,2025-12-23 15:18:57,Active,Occupied,,Closed,0,2025-12-04 04:55:57,2025-12-04 06:19:26
T100207,V95180,P88038,S2624,Z004,Transit Hub,Commercial,2026-02-02 13:18:09,2026-02-02 13:19:40,2026-01-11 09:18:09,2026-02-10 20:18:09,Active,Occupied,,Closed,0,2026-02-02 11:36:09,2026-02-02 13:19:40
T100208,V58944,P48998,S1498,Z006,Civic Center,Commercial,2026-01-30 11:51:44,2026-01-30 11:53:47,2026-01-19 11:51:44,2026-03-10 13:51:44,Active,Occupied,,Closed,0,2026-01-30 11:31:44,2026-01-30 11:53:47
T100209,V67422,P70457,S5821,Z005,Riverfront,Mixed Use,2026-01-19 02:26:23,2026-01-19 02:30:14,2026-01-04 00:26:23,2026-02-05 17:26:23,Active,Occupied,,Closed,0,2026-01-19 02:03:23,2026-01-19 02:30:14
T100210,V77839,P60594,S6234,Z007,Student Housing,Campus,2025-12-03 21:53:11,2025-12-03 21:56:01,2025-11-14 06:53:11,2025-12-16 23:53:11,Active,Occupied,,Closed,0,2025-12-03 21:43:11,2025-12-03 21:56:01
T100211,V69177,P45131,S8507,Z007,Student Housing,Campus,2026-02-02 09:22:14,2026-02-02 09:25:44,2026-01-07 23:22:14,2026-03-03 10:22:14,Active,Occupied,,Closed,0,2026-02-02 07:34:14,2026-02-02 09:25:44
T100212,V25860,P64420,S7456,Z005,Riverfront,Mixed Use,2025-11-11 04:39:21,2025-11-11 04:40:10,2025-10-25 22:39:21,2025-12-17 15:39:21,Active,Occupied,Expired Meter,Paid,45,2025-11-11 04:12:21,2025-11-11 04:40:10
T100213,V42493,P98923,S3935,Z007,Student Housing,Campus,2026-02-05 17:02:02,2026-02-05 17:05:52,2026-01-26 01:02:02,2026-03-07 17:02:02,Active,Occupied,,Closed,0,2026-02-05 15:32:02,2026-02-05 17:05:52
T100214,V39451,P19434,S3777,Z003,Residential North,Residential,2026-01-14 17:37:42,2026-01-14 17:39:05,2026-01-05 21:37:42,2026-02-12 09:37:42,Active,Occupied,,Closed,0,2026-01-14 16:36:42,2026-01-14 17:39:05
T100215,V18392,P34040,S7979,Z005,Riverfront,Mixed Use,2026-01-31 06:05:56,2026-01-31 06:08:11,2026-01-01 20:05:56,2026-02-08 01:05:56,Active,Occupied,,Closed,0,2026-01-31 05:35:56,2026-01-31 06:08:11
T100216,V54313,P99111,S3561,Z004,Transit Hub,Commercial,2026-01-31 15:49:57,2026-01-31 15:52:33,2026-01-06 02:49:57,2026-02-19 14:49:57,Active,Occupied,,Closed,0,2026-01-31 15:14:57,2026-01-31 15:52:33
T100217,V12757,P59660,S6837,Z005,Riverfront,Mixed Use,2025-12-28 19:27:46,2025-12-28 19:28:05,2025-11-28 07:27:46,2026-01-11 11:27:46,Active,Occupied,,Closed,0,2025-12-28 17:46:46,2025-12-28 19:28:05
T100218,V87110,P21556,S5867,Z008,Old Town,Mixed Use,2025-12-03 12:58:30,2025-12-03 12:58:59,2025-11-07 06:58:30,2025-12-09 08:58:30,Active,Occupied,,Closed,0,2025-12-03 11:47:30,2025-12-03 12:58:59
