Audit_ID,Transaction_ID,Appeal_ID,Appeal_Status,Appeal_Date,Appeal_Reason,Data_Source_System,Data_Sync_Status,Sync_Time,Sensor_ID,Sensor_Occupancy_Status,Record_Status,Created_At
AUD300213,T100213,,None,,,Enforcement App,True,2026-02-05 17:04:26,SEN591,Occupied,Matched,2026-02-05 17:07:02
AUD300214,T100214,,None,,,Enforcement App,True,2026-01-14 17:42:16,SEN508,Occupied,Matched,2026-01-14 17:42:42
AUD300215,T100215,,None,,,Enforcement App,True,2026-01-31 06:10:00,SEN764,Occupied,Matched,2026-01-31 06:10:56
AUD300216,T100216,,None,,,Payment Gateway,True,2026-01-31 15:52:26,SEN580,Occupied,Matched,2026-01-31 15:54:57
AUD300217,T100217,,None,,,Payment Gateway,True,2025-12-28 19:31:11,SEN912,Occupied,Matched,2025-12-28 19:32:46
AUD300218,T100218,,None,,,Sensor Network,True,2025-12-03 13:00:06,SEN970,Occupied,Matched,2025-12-03 13:03:30
AUD300219,T100219,,None,,,Enforcement App,True,2026-01-24 17:36:38,SEN892,Occupied,Matched,2026-01-24 17:41:22
AUD300220,T100220,,None,,,Enforcement App,True,2026-02-09 02:30:02,SEN990,Occupied,Matched,2026-02-09 02:32:42
AUD300221,T100221,,None,,,Payment Gateway,True,2025-12-21 23:55:41,SEN819,Occupied,Matched,2025-12-21 23:55:58
AUD300222,T100222,,None,,,Sensor Network,True,2026-02-10 05:14:55,SEN646,Occupied,Matched,2026-02-10 05:19:45
AUD300223,T100223,,None,,,Sensor Network,True,2026-02-05 14:10:26,SEN166,Occupied,Matched,2026-02-05 14:12:13
AUD300224,T100224,,None,,,Payment Gateway,True,2025-11-24 00:45:21,SEN938,Occupied,Matched,2025-11-24 00:46:50
AUD300225,T100225,,None,,,Payment Gateway,True,2025-12-20 17:23:52,SEN243,Occupied,Matched,2025-12-20 17:26:26
AUD300226,T100226,,None,,,Enforcement App,True,2026-02-16 09:17:13,SEN294,Occupied,Matched,2026-02-16 09:19:21
AUD300227,T100227,,None,,,Permit Portal,True,2026-01-29 15:47:29,SEN876,Occupied,Matched,2026-01-29 15:50:05
AUD300228,T100228,,None,,,Permit Portal,True,2025-11-05 09:55:07,SEN408,Occupied,Matched,2025-11-05 09:58:55
AUD300229,T100229,,None,,,Enforcement App,False,2025-12-13 21:41:58,SEN477,Vacant,Matched,2025-12-13 21:38:50
AUD300230,T100230,,None,,,Permit Portal,True,2025-12-26 16:33:46,SEN691,Occupied,Pending,2025-12-26 16:34:17
AUD300231,T100231,,None,,,Enforcement App,True,2026-02-06 22:10:33,SEN828,Occupied,Pending,2026-02-06 22:14:52
AUD300232,T100232,,None,,,Payment Gateway,True,2026-02-14 17:45:59,SEN378,Occupied,Pending,2026-02-14 17:46:40
AUD300233,T100233,,None,,,Permit Portal,False,2025-12-22 02:16:47,SEN518,Occupied,Matched,2025-12-22 01:56:32
AUD300234,T100234,,None,,,Enforcement App,True,2025-11-29 21:07:59,SEN591,Occupied,Matched,2025-11-29 21:08:35
AUD300235,T100235,,None,,,Enforcement App,True,2025-11-29 05:45:37,SEN420,Occupied,Pending,2025-11-29 05:47:12
AUD300236,T100236,,None,,,Permit Portal,True,2025-12-24 13:12:19,SEN646,Occupied,Matched,2025-12-24 13:17:09
AUD300237,T100237,,None,,,Sensor Network,True,2025-11-20 16:14:19,SEN261,Occupied,Matched,2025-11-20 16:18:19
AUD300238,T100238,,None,,,Enforcement App,True,2025-12-30 17:49:23,SEN812,Vacant,Matched,2025-12-30 17:53:33
AUD300239,T100239,,None,,,Enforcement App,False,2025-11-07 12:23:41,SEN915,Occupied,Matched,2025-11-07 12:13:42
AUD300240,T100240,,None,,,Enforcement App,True,2025-12-11 07:43:28,SEN796,Occupied,Review Needed,2025-12-11 07:44:17
AUD300241,T100241,,None,,,Sensor Network,True,2025-11-14 18:47:34,SEN404,Occupied,Matched,2025-11-14 18:50:13
AUD300242,T100242,,None,,,Permit Portal,True,2025-12-15 11:48:29,SEN234,Occupied,Review Needed,2025-12-15 11:52:17
AUD300243,T100243,,None,,,Sensor Network,True,2025-12-29 11:56:00,SEN796,Occupied,Pending,2025-12-29 11:59:54
AUD300244,T100244,,None,,,Enforcement App,True,2026-01-10 01:50:16,SEN390,Occupied,Matched,2026-01-10 01:54:58
AUD300245,T100245,,None,,,Sensor Network,True,2025-12-14 03:50:50,SEN623,Occupied,Matched,2025-12-14 03:54:07
AUD300246,T100246,,None,,,Permit Portal,True,2026-02-09 19:26:00,SEN408,Occupied,Matched,2026-02-09 19:28:17
AUD300247,T100247,,None,,,Permit Portal,True,2026-02-16 15:21:00,SEN381,Occupied,Matched,2026-02-16 15:23:51
AUD300248,T100248,,None,,,Permit Portal,True,2026-02-06 03:10:35,SEN219,Occupied,Matched,2026-02-06 03:15:10
AUD300249,T100249,,None,,,Sensor Network,True,2026-02-25 01:42:13,SEN996,Occupied,Matched,2026-02-25 01:43:33
AUD300250,T100250,,None,,,Payment Gateway,True,2026-02-18 17:37:07,SEN148,Occupied,Matched,2026-02-18 17:40:57
AUD300251,T100251,,None,,,Enforcement App,True,2026-02-22 16:12:08,SEN983,Occupied,Matched,2026-02-22 16:13:27
AUD300252,T100252,,None,,,Enforcement App,True,2025-11-03 00:25:00,SEN455,Occupied,Matched,2025-11-03 00:25:47
AUD300253,T100253,,None,,,Sensor Network,True,2025-12-22 18:41:16,SEN727,Occupied,Matched,2025-12-22 18:45:13
AUD300254,T100254,,None,,,Sensor Network,True,2026-01-25 21:28:48,SEN223,Vacant,Matched,2026-01-25 21:30:18
AUD300255,T100255,,None,,,Enforcement App,False,2025-12-16 04:21:57,SEN368,Occupied,Matched,2025-12-16 04:18:05
AUD300256,T100256,,None,,,Sensor Network,True,2025-12-16 19:52:04,SEN716,Occupied,Pending,2025-12-16 19:55:19
AUD300257,T100257,,None,,,Payment Gateway,True,2026-01-28 00:40:55,SEN220,Occupied,Matched,2026-01-28 00:45:08
AUD300258,T100258,,None,,,Enforcement App,True,2026-01-28 17:22:12,SEN218,Occupied,Matched,2026-01-28 17:23:23
AUD300259,T100259,A400259,Approved,2026-01-29 19:34:30,Payment Already Made,Payment Gateway,True,2026-01-23 19:37:50,SEN809,Occupied,Matched,2026-01-23 19:39:30
AUD300260,T100260,,None,,,Enforcement App,True,2026-02-02 11:49:23,SEN564,Occupied,Matched,2026-02-02 11:52:31
AUD300261,T100261,,None,,,Sensor Network,True,2025-12-22 14:23:52,SEN261,Occupied,Matched,2025-12-22 14:24:03
AUD300262,T100262,,None,,,Sensor Network,True,2026-01-28 01:40:09,SEN910,Occupied,Matched,2026-01-28 01:41:46
AUD300263,T100263,,None,,,Sensor Network,True,2026-01-22 12:56:48,SEN500,Occupied,Matched,2026-01-22 12:58:13
AUD300264,T100264,,None,,,Enforcement App,True,2026-01-28 23:14:52,SEN949,Occupied,Matched,2026-01-28 23:18:18
AUD300265,T100265,,None,,,Enforcement App,True,2025-12-04 19:13:53,SEN960,Occupied,Matched,2025-12-04 19:16:35
AUD300266,T100266,,None,,,Enforcement App,True,2026-01-30 07:22:49,SEN348,Occupied,Pending,2026-01-30 07:23:02
AUD300267,T100267,,None,,,Enforcement App,True,2025-12-14 17:15:38,SEN816,Occupied,Matched,2025-12-14 17:18:33
AUD300268,T100268,,None,,,Enforcement App,True,2026-01-07 04:07:04,SEN215,Occupied,Matched,2026-01-07 04:07:52
AUD300269,T100269,,None,,,Enforcement App,False,2025-11-24 07:06:50,SEN988,Occupied,Matched,2025-11-24 06:50:15
AUD300270,T100270,,None,,,Enforcement App,True,2025-11-11 22:28:25,SEN361,Occupied,Matched,2025-11-11 22:32:58
AUD300271,T100271,,None,,,Permit Portal,True,2026-01-26 23:40:17,SEN869,Occupied,Matched,2026-01-26 23:45:05
AUD300272,T100272,,None,,,Sensor Network,True,2025-11-18 20:01:15,SEN640,Occupied,Matched,2025-11-18 20:02:37
AUD300273,T100273,,None,,,Payment Gateway,True,2026-02-15 17:43:41,SEN491,Occupied,Matched,2026-02-15 17:46:24
AUD300274,T100274,A400274,Approved,2026-01-01 07:56:05,Sensor Error,Enforcement App,True,2025-12-22 08:00:26,SEN101,Occupied,Pending,2025-12-22 08:01:05
AUD300275,T100275,,None,,,Sensor Network,True,2025-11-09 16:45:33,SEN314,Occupied,Matched,2025-11-09 16:48:00
AUD300276,T100276,,None,,,Enforcement App,True,2026-02-24 14:55:38,SEN419,Occupied,Matched,2026-02-24 14:57:59
AUD300277,T100277,,None,,,Permit Portal,True,2026-01-01 03:43:30,SEN567,Occupied,Pending,2026-01-01 03:46:59
AUD300278,T100278,,None,,,Permit Portal,True,2025-12-03 00:55:09,SEN810,Occupied,Matched,2025-12-03 00:57:37
AUD300279,T100279,,None,,,Enforcement App,True,2026-01-02 04:00:30,SEN433,Occupied,Matched,2026-01-02 04:04:31
AUD300280,T100280,,None,,,Payment Gateway,True,2026-01-23 20:41:35,SEN504,Occupied,Matched,2026-01-23 20:44:37
AUD300281,T100281,,None,,,Sensor Network,False,2025-11-06 20:28:57,SEN681,Occupied,Matched,2025-11-06 20:12:18
AUD300282,T100282,,None,,,Sensor Network,True,2025-12-05 03:02:53,SEN839,Occupied,Matched,2025-12-05 03:07:21
AUD300283,T100283,,None,,,Permit Portal,True,2025-12-21 03:48:55,SEN204,Occupied,Matched,2025-12-21 03:50:16
AUD300284,T100284,,None,,,Permit Portal,True,2025-12-25 00:06:12,SEN956,Occupied,Pending,2025-12-25 00:09:10
AUD300285,T100285,,None,,,Payment Gateway,True,2026-02-07 10:12:44,SEN964,Occupied,Matched,2026-02-07 10:15:53
AUD300286,T100286,,None,,,Enforcement App,True,2026-01-17 04:42:09,SEN678,Occupied,Matched,2026-01-17 04:44:10
AUD300287,T100287,,None,,,Enforcement App,True,2025-11-15 08:22:27,SEN976,Vacant,Matched,2025-11-15 08:25:32
AUD300288,T100288,,None,,,Enforcement App,True,2025-12-31 00:19:29,SEN114,Occupied,Duplicate,2025-12-31 00:22:47
AUD300289,T100289,,None,,,Enforcement App,True,2026-01-23 11:03:22,SEN443,Occupied,Matched,2026-01-23 11:07:31
AUD300290,T100290,,None,,,Permit Portal,True,2026-01-07 17:41:19,SEN123,Occupied,Matched,2026-01-07 17:44:00
AUD300291,T100291,,None,,,Sensor Network,True,2025-12-05 04:57:51,SEN850,Occupied,Matched,2025-12-05 05:00:42
AUD300292,T100292,,None,,,Permit Portal,False,2025-11-24 01:31:21,SEN401,Vacant,Matched,2025-11-24 01:29:27
AUD300293,T100293,,None,,,Enforcement App,True,2025-12-04 23:48:52,SEN513,Occupied,Matched,2025-12-04 23:49:06
AUD300294,T100294,,None,,,Permit Portal,True,2025-11-15 20:39:30,SEN376,Occupied,Matched,2025-11-15 20:41:33
AUD300295,T100295,,None,,,Sensor Network,True,2026-02-06 16:39:40,SEN676,Occupied,Matched,2026-02-06 16:41:17
AUD300296,T100296,,None,,,Sensor Network,True,2025-11-24 03:39:07,SEN939,Vacant,Matched,2025-11-24 03:40:11
AUD300297,T100297,,None,,,Permit Portal,True,2026-01-24 11:01:51,SEN282,Occupied,Matched,2026-01-24 11:03:52
AUD300298,T100298,,None,,,Permit Portal,True,2026-02-13 00:50:38,SEN798,Occupied,Matched,2026-02-13 00:54:13
AUD300299,T100299,,None,,,Enforcement App,True,2026-01-05 02:37:15,SEN341,Vacant,Matched,2026-01-05 02:39:15
AUD300300,T100300,,None,,,Enforcement App,True,2026-01-25 07:13:53,SEN994,Occupied,Matched,2026-01-25 07:18:04
AUD300301,T100301,,None,,,Enforcement App,True,2025-12-12 18:49:56,SEN392,Occupied,Matched,2025-12-12 18:52:34
AUD300302,T100302,,None,,,Enforcement App,True,2025-11-29 13:24:24,SEN560,Occupied,Matched,2025-11-29 13:26:29
AUD300303,T100303,,None,,,Payment Gateway,True,2025-12-20 01:53:38,SEN655,Occupied,Matched,2025-12-20 01:54:25
AUD300304,T100304,,None,,,Sensor Network,True,2025-11-29 12:40:36,SEN876,Occupied,Pending,2025-11-29 12:44:47
AUD300305,T100305,,None,,,Enforcement App,True,2026-02-03 12:00:23,SEN948,Occupied,Matched,2026-02-03 12:00:52
AUD300306,T100306,,None,,,Enforcement App,True,2026-02-17 08:11:55,SEN258,Occupied,Pending,2026-02-17 08:15:45
AUD300307,T100307,,None,,,Payment Gateway,True,2026-01-24 04:55:56,SEN612,Occupied,Matched,2026-01-24 04:58:13
AUD300308,T100308,,None,,,Enforcement App,True,2026-02-21 20:09:46,SEN974,Vacant,Matched,2026-02-21 20:10:45
AUD300309,T100309,,None,,,Sensor Network,True,2025-11-23 21:35:40,SEN734,Vacant,Matched,2025-11-23 21:36:04
AUD300310,T100310,,None,,,Payment Gateway,True,2026-01-14 09:27:33,SEN858,Occupied,Review Needed,2026-01-14 09:30:45
AUD300311,T100311,,None,,,Permit Portal,True,2025-12-16 09:14:51,SEN365,Occupied,Matched,2025-12-16 09:16:05
AUD300312,T100312,,None,,,Sensor Network,True,2025-12-07 10:27:49,SEN201,Occupied,Matched,2025-12-07 10:28:51
AUD300313,T100313,,None,,,Payment Gateway,True,2026-01-14 20:02:00,SEN843,Occupied,Matched,2026-01-14 20:02:58
AUD300314,T100314,,None,,,Permit Portal,False,2026-01-01 19:16:34,SEN740,Occupied,Pending,2026-01-01 19:10:29
AUD300315,T100315,,None,,,Sensor Network,True,2026-01-12 12:23:12,SEN825,Occupied,Matched,2026-01-12 12:23:58
AUD300316,T100316,,None,,,Enforcement App,True,2025-12-03 01:47:42,SEN645,Occupied,Matched,2025-12-03 01:49:05
AUD300317,T100317,,None,,,Sensor Network,True,2026-01-15 11:10:00,SEN414,Occupied,Matched,2026-01-15 11:13:57
AUD300318,T100318,,None,,,Enforcement App,True,2026-02-17 06:24:24,SEN535,Occupied,Matched,2026-02-17 06:25:46
AUD300319,T100319,,None,,,Permit Portal,True,2025-12-14 19:28:39,SEN768,Occupied,Matched,2025-12-14 19:32:33
AUD300320,T100320,,None,,,Payment Gateway,True,2025-12-18 08:43:47,SEN225,Occupied,Matched,2025-12-18 08:46:01
AUD300321,T100321,,None,,,Sensor Network,True,2026-01-26 15:11:54,SEN883,Occupied,Matched,2026-01-26 15:16:30
AUD300322,T100322,,None,,,Sensor Network,True,2025-12-19 19:27:28,SEN788,Occupied,Matched,2025-12-19 19:28:11
AUD300323,T100323,,None,,,Sensor Network,True,2026-01-28 19:05:39,SEN417,Occupied,Pending,2026-01-28 19:08:32
AUD300324,T100324,,None,,,Sensor Network,True,2025-11-27 22:39:28,SEN847,Occupied,Pending,2025-11-27 22:42:04
AUD300325,T100325,,None,,,Sensor Network,True,2025-11-16 15:21:19,SEN264,Occupied,Matched,2025-11-16 15:22:11
AUD300326,T100326,,None,,,Sensor Network,True,2025-12-18 00:09:30,SEN344,Vacant,Matched,2025-12-18 00:11:17
AUD300327,T100327,,None,,,Sensor Network,True,2025-11-21 20:34:43,SEN648,Occupied,Matched,2025-11-21 20:36:24
AUD300328,T100328,,None,,,Permit Portal,True,2026-01-20 03:41:17,SEN463,Occupied,Matched,2026-01-20 03:44:40
AUD300329,T100329,,None,,,Enforcement App,True,2026-01-08 09:05:56,SEN360,Occupied,Matched,2026-01-08 09:07:31
AUD300330,T100330,,None,,,Permit Portal,True,2025-12-14 18:46:49,SEN138,Occupied,Matched,2025-12-14 18:48:48
AUD300331,T100331,A400331,Approved,2026-02-22 05:46:26,Duplicate Citation,Sensor Network,True,2026-02-05 05:48:22,SEN247,Occupied,Matched,2026-02-05 05:51:26
AUD300332,T100332,,None,,,Enforcement App,True,2025-11-13 00:08:44,SEN370,Occupied,Matched,2025-11-13 00:08:44
AUD300333,T100333,,None,,,Enforcement App,True,2026-02-18 08:47:48,SEN651,Occupied,Matched,2026-02-18 08:47:53
AUD300334,T100334,,None,,,Payment Gateway,True,2025-12-17 09:45:56,SEN792,Occupied,Matched,2025-12-17 09:49:42
AUD300335,T100335,,None,,,Permit Portal,True,2025-11-13 00:34:40,SEN392,Occupied,Matched,2025-11-13 00:35:03
AUD300336,T100336,,None,,,Permit Portal,False,2026-02-13 01:16:09,SEN482,Occupied,Matched,2026-02-13 01:07:42
AUD300337,T100337,,None,,,Sensor Network,True,2026-02-01 15:04:26,SEN573,Occupied,Matched,2026-02-01 15:07:35
AUD300338,T100338,,None,,,Enforcement App,True,2026-01-22 21:11:16,SEN655,Occupied,Matched,2026-01-22 21:13:03
AUD300339,T100339,,None,,,Payment Gateway,True,2026-01-11 19:13:56,SEN428,Occupied,Review Needed,2026-01-11 19:15:22
AUD300340,T100340,,None,,,Enforcement App,False,2025-12-01 04:29:35,SEN751,Occupied,Matched,2025-12-01 04:20:14
AUD300341,T100341,,None,,,Sensor Network,True,2026-01-21 07:05:05,SEN142,Occupied,Matched,2026-01-21 07:07:44
AUD300342,T100342,,None,,,Permit Portal,True,2025-12-30 20:13:58,SEN319,Occupied,Matched,2025-12-30 20:16:11
AUD300343,T100343,,None,,,Enforcement App,True,2026-01-11 19:33:33,SEN460,Occupied,Matched,2026-01-11 19:37:51
AUD300344,T100344,,None,,,Sensor Network,True,2026-01-19 01:44:13,SEN962,Occupied,Matched,2026-01-19 01:48:55
AUD300345,T100345,,None,,,Sensor Network,True,2025-11-09 00:13:46,SEN699,Vacant,Matched,2025-11-09 00:15:42
AUD300346,T100346,,None,,,Sensor Network,False,2025-11-10 23:28:43,SEN649,Occupied,Matched,2025-11-10 23:06:35
AUD300347,T100347,,None,,,Payment Gateway,True,2025-11-13 11:39:50,SEN887,Occupied,Matched,2025-11-13 11:40:40
AUD300348,T100348,,None,,,Enforcement App,True,2026-01-06 16:31:26,SEN424,Occupied,Pending,2026-01-06 16:35:15
AUD300349,T100349,,None,,,Sensor Network,True,2025-12-01 09:04:08,SEN153,Occupied,Matched,2025-12-01 09:07:31
AUD300350,T100350,,None,,,Permit Portal,True,2026-01-14 18:01:55,SEN125,Occupied,Matched,2026-01-14 18:04:31
AUD300351,T100351,,None,,,Permit Portal,False,2025-12-20 14:24:10,SEN118,Occupied,Matched,2025-12-20 14:04:05
AUD300352,T100352,,None,,,Sensor Network,True,2026-01-22 18:10:16,SEN387,Vacant,Review Needed,2026-01-22 18:14:44
AUD300353,T100353,,None,,,Sensor Network,True,2026-01-05 17:52:28,SEN766,Occupied,Matched,2026-01-05 17:54:28
AUD300354,T100354,,None,,,Permit Portal,True,2025-11-23 04:05:50,SEN737,Occupied,Matched,2025-11-23 04:08:21
AUD300355,T100355,,None,,,Enforcement App,True,2025-12-26 21:56:41,SEN213,Occupied,Matched,2025-12-26 21:58:35
AUD300356,T100356,,None,,,Enforcement App,True,2026-02-06 02:41:36,SEN164,Occupied,Matched,2026-02-06 02:45:18
AUD300357,T100357,,None,,,Payment Gateway,True,2026-02-20 18:49:36,SEN457,Vacant,Matched,2026-02-20 18:53:49
AUD300358,T100358,,None,,,Enforcement App,True,2026-02-06 22:01:40,SEN277,Occupied,Matched,2026-02-06 22:01:58
AUD300359,T100359,,None,,,Sensor Network,True,2026-01-01 10:17:51,SEN701,Occupied,Matched,2026-01-01 10:18:42
AUD300360,T100360,,None,,,Sensor Network,True,2025-11-04 16:43:46,SEN841,Occupied,Matched,2025-11-04 16:47:23
AUD300361,T100361,,None,,,Enforcement App,True,2025-12-02 08:26:22,SEN243,Vacant,Matched,2025-12-02 08:26:59
AUD300362,T100362,,None,,,Permit Portal,True,2025-12-11 11:29:33,SEN507,Occupied,Matched,2025-12-11 11:30:22
AUD300363,T100363,,None,,,Permit Portal,True,2025-12-26 12:27:29,SEN866,Occupied,Pending,2025-12-26 12:32:04
AUD300364,T100364,,None,,,Payment Gateway,True,2026-02-16 19:42:02,SEN677,Occupied,Review Needed,2026-02-16 19:43:02
AUD300365,T100365,,None,,,Enforcement App,True,2026-02-26 15:32:43,SEN883,Occupied,Matched,2026-02-26 15:32:50
AUD300366,T100366,,None,,,Sensor Network,False,2026-01-01 23:27:53,SEN691,Occupied,Matched,2026-01-01 23:03:03
AUD300367,T100367,,None,,,Permit Portal,True,2025-11-21 14:25:45,SEN483,Vacant,Matched,2025-11-21 14:26:24
AUD300368,T100368,,None,,,Permit Portal,True,2026-01-02 03:09:13,SEN617,Occupied,Matched,2026-01-02 03:09:28
AUD300369,T100369,,None,,,Payment Gateway,True,2025-11-07 18:47:40,SEN669,Occupied,Matched,2025-11-07 18:49:14
AUD300370,T100370,,None,,,Enforcement App,True,2025-12-19 23:26:35,SEN808,Occupied,Matched,2025-12-19 23:27:12
AUD300371,T100371,,None,,,Permit Portal,True,2025-12-25 10:40:53,SEN148,Occupied,Matched,2025-12-25 10:44:19
AUD300372,T100372,,None,,,Permit Portal,True,2025-12-04 10:18:33,SEN870,Occupied,Matched,2025-12-04 10:22:22
AUD300373,T100373,,None,,,Enforcement App,True,2026-02-17 11:09:58,SEN594,Occupied,Matched,2026-02-17 11:11:12
AUD300374,T100374,,None,,,Permit Portal,True,2026-02-09 14:08:56,SEN170,Occupied,Matched,2026-02-09 14:11:42
AUD300375,T100375,,None,,,Payment Gateway,True,2026-01-23 00:37:38,SEN606,Occupied,Matched,2026-01-23 00:41:32
AUD300376,T100376,,None,,,Enforcement App,True,2025-11-12 00:38:54,SEN911,Occupied,Matched,2025-11-12 00:39:45
AUD300377,T100377,,None,,,Enforcement App,True,2025-11-29 21:25:10,SEN980,Occupied,Review Needed,2025-11-29 21:28:42
AUD300378,T100378,,None,,,Payment Gateway,True,2025-11-03 03:06:41,SEN573,Occupied,Review Needed,2025-11-03 03:07:23
AUD300379,T100379,,None,,,Payment Gateway,True,2026-02-05 04:26:27,SEN579,Occupied,Matched,2026-02-05 04:29:38
AUD300380,T100380,,None,,,Payment Gateway,True,2026-01-23 13:05:43,SEN265,Occupied,Pending,2026-01-23 13:07:30
AUD300381,T100381,,None,,,Enforcement App,True,2025-11-03 13:24:57,SEN426,Occupied,Matched,2025-11-03 13:28:11
AUD300382,T100382,,None,,,Enforcement App,True,2025-11-30 09:29:32,SEN373,Occupied,Review Needed,2025-11-30 09:30:38
AUD300383,T100383,,None,,,Payment Gateway,True,2025-11-13 09:02:23,SEN117,Occupied,Matched,2025-11-13 09:07:13
AUD300384,T100384,,None,,,Sensor Network,True,2026-02-20 12:07:21,SEN908,Occupied,Matched,2026-02-20 12:10:17
AUD300385,T100385,,None,,,Permit Portal,True,2025-12-10 07:04:38,SEN369,Occupied,Matched,2025-12-10 07:08:10
AUD300386,T100386,,None,,,Payment Gateway,True,2025-11-22 01:41:50,SEN211,Occupied,Pending,2025-11-22 01:43:26
AUD300387,T100387,,None,,,Sensor Network,True,2025-12-13 15:16:26,SEN812,Occupied,Review Needed,2025-12-13 15:16:42
AUD300388,T100388,,None,,,Sensor Network,True,2025-12-20 20:07:12,SEN685,Occupied,Matched,2025-12-20 20:09:49
AUD300389,T100389,,None,,,Payment Gateway,True,2026-01-10 04:51:10,SEN879,Occupied,Matched,2026-01-10 04:52:33
AUD300390,T100390,,None,,,Enforcement App,True,2026-02-02 05:37:49,SEN226,Occupied,Review Needed,2026-02-02 05:38:11
AUD300391,T100391,,None,,,Permit Portal,True,2025-12-13 15:06:02,SEN395,Occupied,Matched,2025-12-13 15:09:58
AUD300392,T100392,,None,,,Enforcement App,True,2025-11-20 06:09:19,SEN414,Occupied,Matched,2025-11-20 06:09:55
AUD300393,T100393,,None,,,Enforcement App,True,2026-01-13 06:39:18,SEN945,Vacant,Pending,2026-01-13 06:41:18
AUD300394,T100394,,None,,,Enforcement App,True,2025-11-08 07:48:55,SEN919,Occupied,Matched,2025-11-08 07:51:33
AUD300395,T100395,,None,,,Sensor Network,False,2026-01-31 23:07:35,SEN702,Occupied,Matched,2026-01-31 22:44:06
AUD300396,T100396,,None,,,Permit Portal,True,2025-12-26 09:20:10,SEN241,Occupied,Review Needed,2025-12-26 09:22:47
AUD300397,T100397,,None,,,Payment Gateway,True,2025-11-01 10:02:54,SEN986,Occupied,Matched,2025-11-01 10:03:14
AUD300398,T100398,,None,,,Enforcement App,True,2026-02-14 11:09:10,SEN957,Occupied,Matched,2026-02-14 11:10:27
AUD300399,T100399,,None,,,Permit Portal,True,2025-11-06 10:31:17,SEN521,Vacant,Matched,2025-11-06 10:33:55
AUD300400,T100400,,None,,,Sensor Network,True,2026-02-24 06:49:40,SEN351,Occupied,Pending,2026-02-24 06:51:37
AUD300401,T100401,,None,,,Enforcement App,True,2025-12-16 00:27:54,SEN782,Occupied,Matched,2025-12-16 00:28:01
AUD300402,T100402,,None,,,Sensor Network,True,2026-01-21 23:13:54,SEN471,Occupied,Matched,2026-01-21 23:17:34
AUD300403,T100403,,None,,,Sensor Network,True,2026-02-18 15:43:53,SEN484,Occupied,Matched,2026-02-18 15:47:32
